Num,식품코드,,,FoodName,,,,Category,ServingSize,,Kcal,,,,Protein,Fat,Carbo,,,,,,,,,,,,,,,,,,,,,Natrium
12244,P11195,,,뽀또 치즈,,,,"과자류, 빵류 또는 떡류",30,,47,,,,0.61,2.46,5.61,,,,,,,,,,,,,,,,,,,,,45.62
12245,P11196,,,뽀또 크리미버터,,,,"과자류, 빵류 또는 떡류",30,,46.44,,,,0.57,2.35,5.76,,,,,,,,,,,,,,,,,,,,,38.47
12246,P11197,,,뽀로로와 친구들 카카오,,,,"과자류, 빵류 또는 떡류",30,,43.82,,,,0.69,1.73,6.37,,,,,,,,,,,,,,,,,,,,,36
12247,P11198,,,뽀로로와 친구들 콘소메맛,,,,"과자류, 빵류 또는 떡류",30,,48.26,,,,0.39,2.79,5.4,,,,,,,,,,,,,,,,,,,,,51.21
12248,P11199,,,뽀로로와친구들 치즈맛,,,,"과자류, 빵류 또는 떡류",30,,45.83,,,,0.69,2.08,6.09,,,,,,,,,,,,,,,,,,,,,41.54
12249,P11200,,,뽕따 소다맛,,,,빙과류,100,,92.31,,,,0,2.46,17.69,,,,,,,,,,,,,,,,,,,,,26.92
12250,P11201,,,뽕따 수박,,,,빙과류,100,,67.63,,,,0,0.41,15.98,,,,,,,,,,,,,,,,,,,,,14.79
12251,P11202,,,뽕따 초코,,,,빙과류,100,,107.69,,,,1.54,3,18.46,,,,,,,,,,,,,,,,,,,,,42.31
12252,P11203,,,뿌라우린,,,,"과자류, 빵류 또는 떡류",30,,39.69,,,,1.12,1.17,6.12,,,,,,,,,,,,,,,,,,,,,37.98
12253,P11204,,,쁘띠 초코 랑드샤,,,,"과자류, 빵류 또는 떡류",30,,48,,,,0.75,2.7,5.25,,,,,,,,,,,,,,,,,,,,,13.12
12254,P11205,,,쁘띠 초코칩,,,,"과자류, 빵류 또는 떡류",30,,45.3,,,,0.6,2.1,6,,,,,,,,,,,,,,,,,,,,,12.6
12255,P11206,,,쁘띠 포테이토 콩소메맛,,,,"과자류, 빵류 또는 떡류",30,,51.65,,,,0.47,3.44,4.7,,,,,,,,,,,,,,,,,,,,,40.3
12256,P11207,,,쁘띠 화이트 초코 랑드샤,,,,"과자류, 빵류 또는 떡류",30,,48.38,,,,0.52,2.62,5.62,,,,,,,,,,,,,,,,,,,,,11.25
12257,P11208,,,쁘띠첼 복숭아,,,,"과자류, 빵류 또는 떡류",100,,77.8,,,,0,0,18.9,,,,,,,,,,,,,,,,,,,,,22.2
12258,P11209,,,쁘띠첼 요거 딸기 뚜또,,,,"과자류, 빵류 또는 떡류",100,,103.2,,,,0.2,3.2,18.4,,,,,,,,,,,,,,,,,,,,,38.8
12259,P11210,,,쁘띠첼 요거 복숭아 뚜또,,,,"과자류, 빵류 또는 떡류",100,,99.6,,,,0.2,2.8,18.4,,,,,,,,,,,,,,,,,,,,,44
12260,P11211,,,쁘띠첼 요거 화이트코코 뚜또,,,,"과자류, 빵류 또는 떡류",100,,90.8,,,,0.12,2.4,17.2,,,,,,,,,,,,,,,,,,,,,36.4
12261,P11212,,,쁘띠첼 포도,,,,"과자류, 빵류 또는 떡류",100,,77.8,,,,0,0,18.9,,,,,,,,,,,,,,,,,,,,,22.2
12262,P11213,,,쁘띠첼 푸딩 초콜릿,,,,"과자류, 빵류 또는 떡류",100,,121.11,,,,1.11,5.56,16.67,,,,,,,,,,,,,,,,,,,,,42.22
12263,P11214,,,쁘띠첼 푸딩 커스타드,,,,"과자류, 빵류 또는 떡류",100,,122.22,,,,2.22,5.56,15.56,,,,,,,,,,,,,,,,,,,,,48.89
12264,P11215,,,쁘띠첼 망고 쌍인,,,,"과자류, 빵류 또는 떡류",100,,75.56,,,,0,0,18.89,,,,,,,,,,,,,,,,,,,,,27.78
12265,P11216,,,쁘란 버미첼리 과자,,,,"과자류, 빵류 또는 떡류",30,,30.6,,,,0.83,0.05,6.66,,,,,,,,,,,,,,,,,,,,,13.5
12266,P11217,,,사과 구미100,,,,"과자류, 빵류 또는 떡류",10,,3.22,,,,0.04,0,0.75,,,,,,,,,,,,,,,,,,,,,0.3
12267,P11218,,,사과맛쿠키,,,,"과자류, 빵류 또는 떡류",30,,35.36,,,,0.39,1.41,5.53,,,,,,,,,,,,,,,,,,,,,25.71
12268,P11219,,,사과향 트위스트,,,,"과자류, 빵류 또는 떡류",10,,3.16,,,,0.03,0.03,0.76,,,,,,,,,,,,,,,,,,,,,1.18
12269,P11220,,,사또밥,,,,"과자류, 빵류 또는 떡류",30,,52.1,,,,0.48,3.31,5.05,,,,,,,,,,,,,,,,,,,,,8.69
12270,P11221,,,사라다센 센베이,,,,"과자류, 빵류 또는 떡류",30,,45.6,,,,0.3,2.4,5.7,,,,,,,,,,,,,,,,,,,,,72
12271,P11222,,,사라다우스야키,,,,"과자류, 빵류 또는 떡류",30,,38.61,,,,0.58,0.73,7.43,,,,,,,,,,,,,,,,,,,,,67.94
12272,P11223,,,사바 바나나칩,,,,"과자류, 빵류 또는 떡류",30,,51.43,,,,0.04,3.01,5.98,,,,,,,,,,,,,,,,,,,,,0
12273,P11224,,,사바나쭈쭈,,,,"과자류, 빵류 또는 떡류",30,,40.05,,,,0.77,1.06,6.86,,,,,,,,,,,,,,,,,,,,,47.76
12274,P11225,,,사보리 너츠 비스킷,,,,"과자류, 빵류 또는 떡류",30,,44.7,,,,0.6,2.4,5.4,,,,,,,,,,,,,,,,,,,,,93.6
12275,P11226,,,사블레 네츄럴,,,,"과자류, 빵류 또는 떡류",30,,47.7,,,,0.58,2.88,4.86,,,,,,,,,,,,,,,,,,,,,18.9
12276,P11227,,,사블레 스트레이트,,,,"과자류, 빵류 또는 떡류",30,,45,,,,0.57,2.17,5.77,,,,,,,,,,,,,,,,,,,,,12.6
12277,P11228,,,사우어 레몬향 캔디,,,,"과자류, 빵류 또는 떡류",10,,3.93,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,0.36
12278,P11229,,,사우어 웜 구미 젤리,,,,"과자류, 빵류 또는 떡류",10,,3.38,,,,0.06,0,0.78,,,,,,,,,,,,,,,,,,,,,0
12279,P11230,,,사우어 웜 구미 젤리,,,,"과자류, 빵류 또는 떡류",10,,3.28,,,,0.05,0,0.77,,,,,,,,,,,,,,,,,,,,,0
12280,P11231,,,사우어 웜 구미 젤리,,,,"과자류, 빵류 또는 떡류",10,,3.33,,,,0.07,0,0.8,,,,,,,,,,,,,,,,,,,,,0
12281,P11232,,,사우어 젤리 빈,,,,"과자류, 빵류 또는 떡류",10,,3.5,,,,0,0,0.85,,,,,,,,,,,,,,,,,,,,,0.35
12282,P11233,,,사우어 체리향 캔디,,,,"과자류, 빵류 또는 떡류",10,,3.93,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,0.36
12283,P11234,,,사우어 트윈 버거,,,,"과자류, 빵류 또는 떡류",10,,3.5,,,,0.05,0,0.83,,,,,,,,,,,,,,,,,,,,,0.5
12284,P11235,,,사워 곰모양 캔디,,,,"과자류, 빵류 또는 떡류",10,,4,,,,0,0,0.93,,,,,,,,,,,,,,,,,,,,,0
12285,P11236,,,사워 딸기향 스트로,,,,"과자류, 빵류 또는 떡류",10,,3.25,,,,0.03,0,0.77,,,,,,,,,,,,,,,,,,,,,2.25
12286,P11237,,,사워 블루 라즈베리향 소다팝 캔디,,,,"과자류, 빵류 또는 떡류",10,,3.33,,,,0,0,0.83,,,,,,,,,,,,,,,,,,,,,0.83
12287,P11238,,,사워 사과향 스트로,,,,"과자류, 빵류 또는 떡류",10,,3.25,,,,0.03,0,0.77,,,,,,,,,,,,,,,,,,,,,2.25
12288,P11239,,,사워 콜라병 모양 구미젤리,,,,"과자류, 빵류 또는 떡류",10,,3.33,,,,0.06,0,0.76,,,,,,,,,,,,,,,,,,,,,0.45
12289,P11240,,,사워 트윈체리 모양 젤리,,,,"과자류, 빵류 또는 떡류",10,,3.49,,,,0.06,0,0.8,,,,,,,,,,,,,,,,,,,,,0.29
12290,P11241,,,사워보틀 블루 라즈베리향 젤리,,,,"과자류, 빵류 또는 떡류",10,,3.25,,,,0,0,0.8,,,,,,,,,,,,,,,,,,,,,0.25
12291,P11242,,,사워크림 앤 어니언 플래버 포테이토 칩,,,,"과자류, 빵류 또는 떡류",30,,49.5,,,,0.64,3.21,4.5,,,,,,,,,,,,,,,,,,,,,99.64
12292,P11243,,,사치마,,,,"과자류, 빵류 또는 떡류",30,,41.68,,,,0.59,1.71,5.97,,,,,,,,,,,,,,,,,,,,,9.64
12293,P11244,,,사쿠사쿠 와사비코,,,,"과자류, 빵류 또는 떡류",30,,42.03,,,,1.8,1.12,6.16,,,,,,,,,,,,,,,,,,,,,43.2
12294,P11245,,,산 니카시오,,,,"과자류, 빵류 또는 떡류",30,,41.76,,,,0.27,3.6,2.07,,,,,,,,,,,,,,,,,,,,,45
12295,P11246,,,산딸기향 레몬에이드향 태피,,,,"과자류, 빵류 또는 떡류",30,,35.36,,,,0,0.64,7.07,,,,,,,,,,,,,,,,,,,,,54.64
12296,P11247,,,산딸기향 태피 엘아이티이,,,,"과자류, 빵류 또는 떡류",30,,35.36,,,,0,0.64,7.07,,,,,,,,,,,,,,,,,,,,,54.64
12297,P11248,,,산카를로 웨이퍼스,,,,"과자류, 빵류 또는 떡류",30,,45,,,,0.82,2.6,4.84,,,,,,,,,,,,,,,,,,,,,12
12298,P11249,,,산코 이네 노사토,,,,"과자류, 빵류 또는 떡류",30,,41.1,,,,0.54,1.44,6.51,,,,,,,,,,,,,,,,,,,,,59.7
12299,P11250,,,산향완두,,,,"과자류, 빵류 또는 떡류",30,,38.07,,,,3.11,1.44,3.19,,,,,,,,,,,,,,,,,,,,,54
12300,P11251,,,살구 뮤즐리바,,,,"과자류, 빵류 또는 떡류",30,,37.8,,,,0.87,1.65,4.89,,,,,,,,,,,,,,,,,,,,,5.1
12301,P11252,,,상크 데리즈,,,,"과자류, 빵류 또는 떡류",30,,52.83,,,,0.68,3.51,4.62,,,,,,,,,,,,,,,,,,,,,8.91
12302,P11253,,,새시 체리향 태피,,,,"과자류, 빵류 또는 떡류",30,,35.36,,,,0,0.64,7.07,,,,,,,,,,,,,,,,,,,,,54.64
12303,P11254,,,새씨 그레이프향 태피,,,,"과자류, 빵류 또는 떡류",30,,35.36,,,,0,0.64,7.07,,,,,,,,,,,,,,,,,,,,,54.64
12304,P11255,,,새씨 그린애플향 태피,,,,"과자류, 빵류 또는 떡류",30,,35.36,,,,0,0.64,7.07,,,,,,,,,,,,,,,,,,,,,54.64
12305,P11256,,,새씨 블루라즈베리향 태피,,,,"과자류, 빵류 또는 떡류",30,,35.36,,,,0,0.64,7.07,,,,,,,,,,,,,,,,,,,,,54.64
12306,P11257,,,새씨 오렌지향 태피,,,,"과자류, 빵류 또는 떡류",30,,35.36,,,,0,0.64,7.07,,,,,,,,,,,,,,,,,,,,,54.64
12307,P11258,,,새우 땅콩과자,,,,"과자류, 빵류 또는 떡류",30,,48,,,,1.8,2.7,4.2,,,,,,,,,,,,,,,,,,,,,51
12308,P11260,,,새우스낵,,,,"과자류, 빵류 또는 떡류",30,,36.79,,,,2.49,1.17,4.1,,,,,,,,,,,,,,,,,,,,,100.8
12309,P11261,,,새우와 와사비 센베이,,,,"과자류, 빵류 또는 떡류",30,,41.1,,,,0.51,1.35,5.97,,,,,,,,,,,,,,,,,,,,,123.3
12310,P11262,,,새우와 치즈 센베이,,,,"과자류, 빵류 또는 떡류",30,,41.4,,,,0.48,1.17,6.15,,,,,,,,,,,,,,,,,,,,,99
12311,P11263,,,새콤달콤 레모네이드,,,,"과자류, 빵류 또는 떡류",30,,37.91,,,,0.08,0.85,7.48,,,,,,,,,,,,,,,,,,,,,1.93
12312,P11264,,,새콤달콤 복숭아,,,,"과자류, 빵류 또는 떡류",30,,37.31,,,,0.07,0.85,7.41,,,,,,,,,,,,,,,,,,,,,3.6
12313,P11265,,,새콤달콤 파인애플,,,,"과자류, 빵류 또는 떡류",30,,37.31,,,,0.07,0.85,7.41,,,,,,,,,,,,,,,,,,,,,3.6
12314,P11266,,,새콤달콤 포도,,,,"과자류, 빵류 또는 떡류",30,,37.31,,,,0.07,0.85,7.41,,,,,,,,,,,,,,,,,,,,,3.6
12315,P11267,,,색 고드름,,,,빙과류,100,,26.92,,,,0.31,0,7.08,,,,,,,,,,,,,,,,,,,,,24.69
12316,P11268,,,샌드 상어모먕 구미젤리,,,,"과자류, 빵류 또는 떡류",10,,3.14,,,,0.06,0,0.74,,,,,,,,,,,,,,,,,,,,,0.57
12317,P11269,,,샌드비스킷,,,,"과자류, 빵류 또는 떡류",30,,43.07,,,,0.64,1.93,5.79,,,,,,,,,,,,,,,,,,,,,12.86
12318,P11270,,,샌드위치 레몬향,,,,"과자류, 빵류 또는 떡류",30,,43.64,,,,0.38,1.75,6.55,,,,,,,,,,,,,,,,,,,,,21.27
12319,P11271,,,B.M.T.,,,,즉석식품류,150,,407.25,,,,19.12,19.12,2.7,,,,,,,,,,,,,,,,,,,,,1512
12320,P11272,,,델리,,,,즉석식품류,150,,670.5,,,,21.83,10.8,10.8,,,,,,,,,,,,,,,,,,,,,1113.7
12321,P11273,,,베지스디라이트,,,,즉석식품류,150,,285.75,,,,11.48,3.83,2.47,,,,,,,,,,,,,,,,,,,,,749.25
12322,P11274,,,로스트비프,,,,즉석식품류,150,,279,,,,18.45,4.95,2.92,,,,,,,,,,,,,,,,,,,,,900
12323,P11275,,,미트볼,,,,즉석식품류,150,,348.75,,,,15.52,13.95,3.38,,,,,,,,,,,,,,,,,,,,,895.5
12324,P11276,,,소시지,,,,즉석식품류,150,,384.75,,,,13.05,15.75,4.05,,,,,,,,,,,,,,,,,,,,,978.75
12325,P11277,,,써브웨이 멜트,,,,즉석식품류,150,,328.5,,,,19.8,10.8,2.7,,,,,,,,,,,,,,,,,,,,,1554.7
12326,P11278,,,스테이크&치즈,,,,즉석식품류,150,,335.25,,,,25.42,8.77,2.7,,,,,,,,,,,,,,,,,,,,,967.5
12327,P11279,,,치킨 브레스트,,,,즉석식품류,150,,303.75,,,,23.85,5.4,1.8,,,,,,,,,,,,,,,,,,,,,884.25
12328,P11280,,,콜드컷 트리오,,,,즉석식품류,150,,330.75,,,,17.33,11.93,1.8,,,,,,,,,,,,,,,,,,,,,1282.5
12329,P11281,,,크랩,,,,즉석식품류,150,,380.25,,,,17.33,17.33,1.8,,,,,,,,,,,,,,,,,,,,,776.25
12330,P11282,,,터키 브레스트,,,,즉석식품류,150,,265.5,,,,16.42,3.83,2.03,,,,,,,,,,,,,,,,,,,,,1350
12331,P11283,,,피자,,,,"과자류, 빵류 또는 떡류",150,,402.75,,,,17.1,19.8,3.6,,,,,,,,,,,,,,,,,,,,,1449
12332,P11284,,,터키 브레스트&햄,,,,즉석식품류,150,,272.25,,,,17.55,4.95,2.92,,,,,,,,,,,,,,,,,,,,,1309.5
12333,P11285,,,햄,,,,즉석식품류,150,,308.25,,,,14.4,5.18,4.05,,,,,,,,,,,,,,,,,,,,,1017
12334,P11286,,,샐러드 크래커,,,,"과자류, 빵류 또는 떡류",30,,44.25,,,,0.82,1.88,5.93,,,,,,,,,,,,,,,,,,,,,26.62
12335,P11287,,,생강사탕,,,,"과자류, 빵류 또는 떡류",10,,3.8,,,,0,0,0.95,,,,,,,,,,,,,,,,,,,,,1.67
12336,P11288,,,생강사탕,,,,"과자류, 빵류 또는 떡류",10,,3.85,,,,0,0,0.92,,,,,,,,,,,,,,,,,,,,,1.54
12337,P11289,,,생강캔디,,,,"과자류, 빵류 또는 떡류",10,,3.77,,,,0,0,0.97,,,,,,,,,,,,,,,,,,,,,0.41
12338,P11290,,,생귤탱귤 감귤,,,,빙과류,100,,54.17,,,,0,0,13.33,,,,,,,,,,,,,,,,,,,,,8.33
12339,P11291,,,생크림 파이,,,,"과자류, 빵류 또는 떡류",30,,50.19,,,,0.52,3.01,5.09,,,,,,,,,,,,,,,,,,,,,17.65
12340,P11292,,,샤베트 푸딩,,,,"과자류, 빵류 또는 떡류",100,,76.27,,,,0.59,0.68,16.95,,,,,,,,,,,,,,,,,,,,,21.19
12341,P11293,,,샤크모양 구미,,,,"과자류, 빵류 또는 떡류",10,,3.45,,,,0.07,0,0.79,,,,,,,,,,,,,,,,,,,,,1.03
12342,P11294,,,샷 초코 아몬드 에너지 바,,,,"과자류, 빵류 또는 떡류",30,,34.53,,,,0.61,0.72,5.04,,,,,,,,,,,,,,,,,,,,,1.47
12343,P11295,,,석류향 태피,,,,"과자류, 빵류 또는 떡류",30,,35.36,,,,0,0.64,7.07,,,,,,,,,,,,,,,,,,,,,54.64
12344,P11296,,,선샤인 치즈 잇 크래커,,,,"과자류, 빵류 또는 떡류",30,,45.6,,,,0.9,2.4,5.1,,,,,,,,,,,,,,,,,,,,,69
12345,P11297,,,선샤인 치즈 잇 화이트체다 크래커,,,,"과자류, 빵류 또는 떡류",30,,48,,,,0.9,2.4,5.7,,,,,,,,,,,,,,,,,,,,,63
12346,P11298,,,설레임 포도,,,,빙과류,100,,29.32,,,,0,0.34,7.41,,,,,,,,,,,,,,,,,,,,,1.54
12347,P11299,,,세이버리 타르트 쉘 원형,,,,"과자류, 빵류 또는 떡류",30,,45,,,,1.2,2.7,3.9,,,,,,,,,,,,,,,,,,,,,25.5
12348,P11300,,,세이버리 타르트 쉘 정사각,,,,"과자류, 빵류 또는 떡류",30,,45,,,,1.2,2.7,3.9,,,,,,,,,,,,,,,,,,,,,25.5
12349,P11301,,,세이브엘 쌀과자 고소한 맛,,,,"과자류, 빵류 또는 떡류",30,,42.95,,,,0.41,1.64,6.55,,,,,,,,,,,,,,,,,,,,,45
12350,P11302,,,세이브엘 쌀과자 달콤한 맛,,,,"과자류, 빵류 또는 떡류",30,,43.12,,,,0.38,1.54,6.75,,,,,,,,,,,,,,,,,,,,,33.75
12351,P11303,,,세일럼 메이어 레몬 쿠키,,,,"과자류, 빵류 또는 떡류",30,,41.79,,,,0.64,1.45,7.07,,,,,,,,,,,,,,,,,,,,,43.39
12352,P11304,,,세일럼 초콜릿 쿠키,,,,"과자류, 빵류 또는 떡류",30,,41.79,,,,0.32,1.93,6.75,,,,,,,,,,,,,,,,,,,,,38.57
12353,P11305,,,세일럼 크렌베리 오렌지 쿠키,,,,"과자류, 빵류 또는 떡류",30,,41.79,,,,0.32,1.29,7.07,,,,,,,,,,,,,,,,,,,,,40.18
12354,P11306,,,세일럼 클래식 슈가 쿠키,,,,"과자류, 빵류 또는 떡류",30,,41.79,,,,0.64,1.45,7.07,,,,,,,,,,,,,,,,,,,,,43.39
12355,P11307,,,세일럼 키 라임 쿠키,,,,"과자류, 빵류 또는 떡류",30,,41.79,,,,0.64,1.45,7.07,,,,,,,,,,,,,,,,,,,,,45
12356,P11308,,,세필스,,,,"과자류, 빵류 또는 떡류",30,,45.3,,,,1.5,3,6.3,,,,,,,,,,,,,,,,,,,,,48
12357,P11309,,,소 딜리셔스 석류칩,,,,"과자류, 빵류 또는 떡류",30,,13.5,,,,0.08,0.54,2.25,,,,,,,,,,,,,,,,,,,,,2.7
12358,P11310,,,소라마메 매실맛,,,,"과자류, 빵류 또는 떡류",30,,39.72,,,,1.24,1.24,5.9,,,,,,,,,,,,,,,,,,,,,65.79
12359,P11311,,,소르베토 디 리모네,,,,빙과류,100,,116,,,,0.2,0,24.5,,,,,,,,,,,,,,,,,,,,,0
12360,P11312,,,소르베토 디 만다리노,,,,빙과류,30,,9.54,,,,0.02,0,2.02,,,,,,,,,,,,,,,,,,,,,0
12361,P11313,,,소르베토 디 아랸챠 로싸,,,,빙과류,30,,10.62,,,,0.02,0,2.29,,,,,,,,,,,,,,,,,,,,,0
12362,P11314,,,소바,,,,"과자류, 빵류 또는 떡류",30,,42.19,,,,1.12,1.69,5.62,,,,,,,,,,,,,,,,,,,,,67.5
12363,P11315,,,소이아 크래커,,,,"과자류, 빵류 또는 떡류",30,,39.6,,,,1.44,1.26,5.58,,,,,,,,,,,,,,,,,,,,,0
12364,P11316,,,소이조이 건포도&아몬드,,,,"과자류, 빵류 또는 떡류",30,,40.5,,,,1.5,2.1,4.2,,,,,,,,,,,,,,,,,,,,,13.5
12365,P11317,,,소이조이 딸기,,,,"과자류, 빵류 또는 떡류",30,,40.2,,,,1.2,2.1,4.8,,,,,,,,,,,,,,,,,,,,,13.2
12366,P11318,,,소이조이 블루베리,,,,"과자류, 빵류 또는 떡류",30,,40.5,,,,1.2,2.1,4.5,,,,,,,,,,,,,,,,,,,,,14.4
12367,P11319,,,소이조이 오렌지,,,,"과자류, 빵류 또는 떡류",30,,40.8,,,,1.5,2.1,4.5,,,,,,,,,,,,,,,,,,,,,18
12368,P11320,,,소이조이 카카오&오렌지,,,,"과자류, 빵류 또는 떡류",30,,40.5,,,,1.5,2.1,4.2,,,,,,,,,,,,,,,,,,,,,16.5
12369,P11321,,,소퍼 비스켓,,,,"과자류, 빵류 또는 떡류",30,,47.43,,,,0.63,2.52,5.67,,,,,,,,,,,,,,,,,,,,,25.2
12370,P11322,,,소프트 누가,,,,"과자류, 빵류 또는 떡류",10,,4.29,,,,0.06,0.14,0.69,,,,,,,,,,,,,,,,,,,,,0.57
12371,P11323,,,소프트 참쌀선과,,,,"과자류, 빵류 또는 떡류",30,,45,,,,0.32,1.93,6.43,,,,,,,,,,,,,,,,,,,,,3.21
12372,P11324,,,솔져푸얼 피넛버터,,,,"과자류, 빵류 또는 떡류",30,,37.38,,,,1.38,1.25,5.68,,,,,,,,,,,,,,,,,,,,,18.69
12373,P11325,,,솔트&페퍼 크래커,,,,"과자류, 빵류 또는 떡류",30,,33,,,,0.9,0.9,5.4,,,,,,,,,,,,,,,,,,,,,63
12374,P11326,,,솔트레츠 브레첼과자,,,,"과자류, 빵류 또는 떡류",30,,33,,,,0.99,0.69,6,,,,,,,,,,,,,,,,,,,,,141
12375,P11327,,,솔티드 브래드 스틱,,,,"과자류, 빵류 또는 떡류",30,,39.24,,,,0.9,1.26,6.01,,,,,,,,,,,,,,,,,,,,,0.07
12376,P11328,,,솜사탕,,,,"과자류, 빵류 또는 떡류",30,,35.36,,,,0,0,9,,,,,,,,,,,,,,,,,,,,,0
12377,P11329,,,솜사탕향 태피,,,,"과자류, 빵류 또는 떡류",30,,35.36,,,,0,0.64,7.07,,,,,,,,,,,,,,,,,,,,,54.64
12378,P11331,,,송로,,,,"과자류, 빵류 또는 떡류",30,,28.83,,,,0.45,0.03,6.69,,,,,,,,,,,,,,,,,,,,,6.3
12379,P11332,,,쇼가아메 생강사탕,,,,"과자류, 빵류 또는 떡류",10,,3.88,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,1.75
12380,P11333,,,쇼가쯔마미,,,,"과자류, 빵류 또는 떡류",30,,36,,,,0.26,0.26,8.23,,,,,,,,,,,,,,,,,,,,,27
12381,P11334,,,쇼우가 센베이,,,,"과자류, 빵류 또는 떡류",30,,34.5,,,,0.6,0,8.1,,,,,,,,,,,,,,,,,,,,,24
12382,P11335,,,쇼우가 쯔마미,,,,"과자류, 빵류 또는 떡류",30,,34.8,,,,0.3,0.2,8.1,,,,,,,,,,,,,,,,,,,,,27
12383,P11336,,,쇼우가 츠마미,,,,"과자류, 빵류 또는 떡류",30,,36,,,,0.3,0.21,8.1,,,,,,,,,,,,,,,,,,,,,27
12384,P11337,,,쇼유에 미 스파이스맛,,,,"과자류, 빵류 또는 떡류",30,,42.5,,,,0.5,2,6.5,,,,,,,,,,,,,,,,,,,,,84
12385,P11338,,,쇼유에칩스 양파맛,,,,"과자류, 빵류 또는 떡류",30,,45,,,,0.5,2,6,,,,,,,,,,,,,,,,,,,,,64.5
12386,P11339,,,쇼코 타젠,,,,"과자류, 빵류 또는 떡류",30,,46.8,,,,0.47,2.52,5.51,,,,,,,,,,,,,,,,,,,,,0
12387,P11340,,,쇼트브레드 오렌지향 쿠키,,,,"과자류, 빵류 또는 떡류",30,,48,,,,0.6,2.4,6,,,,,,,,,,,,,,,,,,,,,33
12388,P11341,,,쇼트브레드 초콜릿맛 쿠키,,,,"과자류, 빵류 또는 떡류",30,,48,,,,0.6,2.4,6,,,,,,,,,,,,,,,,,,,,,33
12389,P11342,,,쇼트브레드 쿠키,,,,"과자류, 빵류 또는 떡류",30,,48,,,,0.6,2.4,6,,,,,,,,,,,,,,,,,,,,,33
12390,P11343,,,쇼트케이크 비스킷,,,,"과자류, 빵류 또는 떡류",30,,45.56,,,,0.56,2.25,5.91,,,,,,,,,,,,,,,,,,,,,20.81
12391,P11344,,,숏브래드 핑거,,,,"과자류, 빵류 또는 떡류",30,,47.25,,,,0.5,2.61,5.31,,,,,,,,,,,,,,,,,,,,,22.5
12392,P11345,,,숏트브래드 쿠키 플레인,,,,"과자류, 빵류 또는 떡류",30,,37.2,,,,0.6,1.5,5.31,,,,,,,,,,,,,,,,,,,,,67.5
12393,P11346,,,수미칩 어니언,,,,"과자류, 빵류 또는 떡류",30,,45,,,,0.65,2.13,5.89,,,,,,,,,,,,,,,,,,,,,36
12394,P11347,,,수미칩 오리지날,,,,"과자류, 빵류 또는 떡류",30,,46.64,,,,0.65,2.45,5.56,,,,,,,,,,,,,,,,,,,,,36
12395,P11348,,,수미칩 허니머스타드,,,,"과자류, 빵류 또는 떡류",30,,47.25,,,,0.45,2.7,5.18,,,,,,,,,,,,,,,,,,,,,42.75
12396,P11349,,,수박바,,,,빙과류,100,,110.93,,,,0.33,2.24,24.67,,,,,,,,,,,,,,,,,,,,,25.83
12397,P11350,,,수박향 태피 캔디,,,,"과자류, 빵류 또는 떡류",10,,3.93,,,,0,0.09,0.75,,,,,,,,,,,,,,,,,,,,,6.07
12398,P11351,,,수박향 캔디,,,,"과자류, 빵류 또는 떡류",10,,3.75,,,,0,0,0.94,,,,,,,,,,,,,,,,,,,,,1.25
12399,P11352,,,수퍼 바왕 콘스낵,,,,"과자류, 빵류 또는 떡류",30,,43.2,,,,1.08,1.8,5.76,,,,,,,,,,,,,,,,,,,,,54
12400,P11353,,,수퍼푸르츠 라즈베리 앤 석류,,,,"과자류, 빵류 또는 떡류",30,,34.5,,,,0.63,0.78,5.73,,,,,,,,,,,,,,,,,,,,,5.4
12401,P11354,,,수퍼푸르츠 스트로베리 앤 블랙커런트,,,,"과자류, 빵류 또는 떡류",30,,36,,,,0.6,1.05,5.82,,,,,,,,,,,,,,,,,,,,,6
12402,P11355,,,수퍼푸르츠 크랜베리 앤 블루베리,,,,"과자류, 빵류 또는 떡류",30,,33,,,,0.63,0.78,5.94,,,,,,,,,,,,,,,,,,,,,5.1
12403,P11356,,,순삐아우당,,,,"과자류, 빵류 또는 떡류",30,,28.5,,,,0.6,1.68,3,,,,,,,,,,,,,,,,,,,,,90
12404,P11357,,,순수감자,,,,"과자류, 빵류 또는 떡류",30,,142.62,,,,2.06,5.62,20.95,,,,,,,,,,,,,,,,,,,,,144.28
12405,P11358,,,순수 고구마칩,,,,"과자류, 빵류 또는 떡류",30,,46.35,,,,0.54,2.34,5.76,,,,,,,,,,,,,,,,,,,,,9
12406,P11359,,,순쌀과자 미랑,,,,"과자류, 빵류 또는 떡류",30,,45,,,,0.43,1.71,6.86,,,,,,,,,,,,,,,,,,,,,47.14
12407,P11360,,,순쌀과자 미랑 인절미맛,,,,"과자류, 빵류 또는 떡류",30,,40.91,,,,0.41,1.35,6.95,,,,,,,,,,,,,,,,,,,,,34.77
12408,P11361,,,순쌀과자 미본,,,,"과자류, 빵류 또는 떡류",30,,43.12,,,,0.38,1.54,6.75,,,,,,,,,,,,,,,,,,,,,33.75
12409,P11362,,,순쌀과자 미본 오리지날,,,,"과자류, 빵류 또는 떡류",30,,43.12,,,,0.38,1.54,6.75,,,,,,,,,,,,,,,,,,,,,33.75
